media_id,split,request_start_utc,request_end_utc,latency_seconds,attempt_count,first_attempt_success,http_ok,status_code,error_type
IMG_003756,DEV,,,1.72465181350708,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003757,DEV,,,1.4760894775390625,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003758,DEV,,,1.4417636394500732,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003759,DEV,,,1.5435726642608643,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003760,DEV,,,1.5996801853179932,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004016,DEV,,,1.4636518955230713,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003761,DEV,,,1.7808496952056885,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003762,DEV,,,1.4975254535675049,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003763,DEV,,,1.6161677837371826,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003764,DEV,,,1.792548656463623,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003765,DEV,,,1.6391446590423584,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003766,DEV,,,1.7429873943328857,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003767,DEV,,,1.8733882904052734,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003768,DEV,,,1.5930962562561035,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003769,DEV,,,1.7047343254089355,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003770,DEV,,,1.677109718322754,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004017,DEV,,,1.5033669471740723,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003771,DEV,,,1.800555944442749,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003772,DEV,,,1.7813479900360107,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003773,DEV,,,1.6453018188476562,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003774,DEV,,,1.5914514064788818,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003775,DEV,,,1.7463867664337158,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003776,DEV,,,1.8501014709472656,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003777,DEV,,,1.867762804031372,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003778,DEV,,,1.5609543323516846,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003779,DEV,,,1.594663143157959,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003780,DEV,,,1.6944482326507568,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004018,DEV,,,1.4718208312988281,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003781,DEV,,,1.702789306640625,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003782,DEV,,,1.590407371520996,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003783,DEV,,,1.6306278705596924,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003784,DEV,,,1.609769344329834,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003785,DEV,,,1.6609039306640625,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003786,DEV,,,1.7148971557617188,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003787,DEV,,,1.57047700881958,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003788,DEV,,,1.6485531330108643,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003789,DEV,,,1.5895562171936035,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003790,DEV,,,1.526582956314087,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004019,DEV,,,1.492218255996704,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003791,DEV,,,1.617455005645752,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003792,DEV,,,1.6017570495605469,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003793,DEV,,,1.6648402214050293,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003794,DEV,,,1.67258620262146,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003795,DEV,,,1.4879045486450195,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003796,DEV,,,1.6255695819854736,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003797,DEV,,,1.5423192977905273,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003798,DEV,,,1.5004398822784424,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003799,DEV,,,1.7598602771759033,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003800,DEV,,,1.4887292385101318,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004020,DEV,,,1.4708192348480225,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003801,DEV,,,1.5593726634979248,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003802,DEV,,,1.3986515998840332,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003803,DEV,,,1.6648674011230469,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003804,DEV,,,1.59507417678833,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003805,DEV,,,1.4770238399505615,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003806,DEV,,,1.530949592590332,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003807,DEV,,,1.8935189247131348,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003808,DEV,,,1.5125782489776611,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003809,DEV,,,1.5234801769256592,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003810,DEV,,,1.558722972869873,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004021,DEV,,,1.5052034854888916,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003811,DEV,,,1.5165445804595947,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003812,VAL,,,2.057692766189575,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003813,VAL,,,1.7679407596588135,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003814,VAL,,,1.4883477687835693,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003815,VAL,,,1.6686480045318604,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003816,VAL,,,1.4038660526275635,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003817,VAL,,,1.558344841003418,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003818,VAL,,,1.7410452365875244,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003819,VAL,,,1.5214197635650635,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003820,VAL,,,1.7417912483215332,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004022,DEV,,,1.576383352279663,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003821,VAL,,,1.4563627243041992,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003822,VAL,,,1.638533592224121,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003823,VAL,,,1.4913713932037354,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003824,VAL,,,1.6951813697814941,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003825,VAL,,,1.669945240020752,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003826,VAL,,,1.5156078338623047,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003827,VAL,,,1.6652860641479492,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003828,VAL,,,1.6312999725341797,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003829,VAL,,,1.5130665302276611,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003830,VAL,,,1.6053993701934814,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004023,DEV,,,1.503899097442627,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003831,VAL,,,1.5994453430175781,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003832,VAL,,,1.7958645820617676,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003833,VAL,,,1.5228283405303955,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003834,VAL,,,1.5125155448913574,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003835,VAL,,,1.4750804901123047,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003836,VAL,,,1.5133483409881592,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003837,VAL,,,1.5793344974517822,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003838,VAL,,,1.5824363231658936,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003839,VAL,,,1.7069790363311768,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003840,VAL,,,1.5907342433929443,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004024,DEV,,,1.5115466117858887,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003841,VAL,,,3.517866611480713,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003842,VAL,,,1.490678071975708,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003843,VAL,,,1.6289942264556885,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003844,VAL,,,1.561882734298706,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003845,VAL,,,1.4934723377227783,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003846,VAL,,,1.5561728477478027,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003847,VAL,,,2.815229892730713,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003848,VAL,,,1.4116086959838867,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003849,VAL,,,1.7234928607940674,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003850,VAL,,,1.6960458755493164,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004025,DEV,,,1.4833738803863525,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_003851,VAL,,,3.082331418991089,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004026,DEV,,,1.522599697113037,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004027,DEV,,,1.4710819721221924,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004028,DEV,,,1.5293114185333252,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004182,DEV,,,1.672316074371338,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004183,DEV,,,1.6570677757263184,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004184,DEV,,,1.4313898086547852,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004185,DEV,,,1.5031747817993164,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004186,DEV,,,1.4808802604675293,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004187,DEV,,,1.585829496383667,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004188,DEV,,,1.532242774963379,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004189,DEV,,,1.5571160316467285,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004190,DEV,,,1.5758943557739258,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004029,DEV,,,1.5088863372802734,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004191,DEV,,,1.5498368740081787,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004192,DEV,,,1.5487465858459473,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004193,DEV,,,1.5886492729187012,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004194,DEV,,,1.7578535079956055,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004195,DEV,,,1.478342056274414,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004196,DEV,,,1.5651123523712158,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004197,DEV,,,1.601393222808838,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004198,DEV,,,1.474228858947754,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004199,DEV,,,1.5363616943359375,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004200,DEV,,,1.5675764083862305,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004030,DEV,,,1.5368883609771729,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004201,DEV,,,1.4973945617675781,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004031,DEV,,,1.4708168506622314,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004032,DEV,,,1.516913652420044,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004033,DEV,,,1.4833452701568604,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004034,DEV,,,1.4013011455535889,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004035,DEV,,,1.5618698596954346,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004036,DEV,,,1.3862559795379639,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004037,DEV,,,1.631591558456421,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004038,DEV,,,1.5742409229278564,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004039,DEV,,,1.476017951965332,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004040,DEV,,,1.5632688999176025,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004041,DEV,,,1.5020396709442139,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004042,DEV,,,1.4854958057403564,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004043,DEV,,,1.5140914916992188,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004044,DEV,,,1.498518466949463,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004045,DEV,,,1.527397871017456,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004046,DEV,,,1.5438942909240723,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004047,DEV,,,1.4147584438323975,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004048,DEV,,,1.5521717071533203,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004049,DEV,,,1.4846105575561523,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004050,DEV,,,1.4934625625610352,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004051,DEV,,,1.4615437984466553,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004052,DEV,,,1.5278677940368652,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004053,DEV,,,1.4990527629852295,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004054,DEV,,,1.5198118686676025,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004055,DEV,,,1.5983197689056396,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004056,DEV,,,1.455143690109253,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004057,DEV,,,1.4922430515289307,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004058,DEV,,,1.474050760269165,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004059,DEV,,,1.5631253719329834,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004060,DEV,,,1.439568042755127,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004061,DEV,,,1.448490858078003,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004062,DEV,,,1.4543824195861816,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004063,DEV,,,1.5735487937927246,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004064,DEV,,,1.4612936973571777,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004065,DEV,,,1.4786863327026367,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004066,DEV,,,1.531785488128662,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004067,DEV,,,1.4601120948791504,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004068,DEV,,,1.556239366531372,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004069,DEV,,,1.501507043838501,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004070,DEV,,,1.450805425643921,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004071,DEV,,,1.4535903930664062,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004073,DEV,,,1.5068845748901367,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004074,DEV,,,1.5067405700683594,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004075,DEV,,,1.4860162734985352,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004076,DEV,,,1.5041029453277588,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004077,DEV,,,1.5229101181030273,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004078,DEV,,,1.51521635055542,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004079,DEV,,,1.4924519062042236,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004080,DEV,,,1.5816268920898438,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
IMG_004081,DEV,,,1.5837669372558594,1,True,True,200,json_parse_failure: Expecting value: line 1 column 1 (char 0)
