source,dataset,probe,request_index,request_id,media_id,split,sample_role,scenario_id,group_id,timestamp_start_utc,timestamp_end_utc,wall_span_seconds,client_latency_seconds,total_duration_seconds,load_duration_seconds,prompt_eval_duration_seconds,eval_duration_seconds,client_overhead_seconds,load_ratio,prompt_eval_ratio,eval_ratio,prompt_eval_count,eval_count,done,done_reason,http_code,prompt_sha256,config_fingerprint_without_keep_alive,keep_alive,image_sha256,image_path,image_bytes,high_load,gpu_memory_used,gpu_memory_free,gpu_utilization_gpu,gpu_utilization_memory,runner_pid
historical_raw_derived,VAL,P2_C3_VAL,50,P2_VAL_C3_20260827_091522_050,IMG_003951,VAL,,,,2026-08-27T01:27:54.543884+00:00,2026-08-27T01:28:09.288618+00:00,14.744734,14.688388109207153,14.679311755,13.356076031,0.132957317,0.408747824,0.009076354207152804,0.9098571005177211,0.009057462585377185,0.027845162690326688,598,47,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,8d6788595b06d3e93c60d1a37e08fd1f6674d7e682ac5e208670a407130ca387,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003951.jpg,14215,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,51,P2_VAL_C3_20260827_091522_051,IMG_003952,VAL,,,,2026-08-27T01:28:09.289884+00:00,2026-08-27T01:28:24.450985+00:00,15.161101,15.102611780166626,15.094522776,13.772764165,0.158299972,0.404186015,0.008089004166626168,0.9124345545324845,0.01048724589370218,0.026776998584059113,598,46,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,e74b50e0d919b056cade5af81e31a42fb9de0d4a42efc691d09fda59ff3070fd,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003952.jpg,22061,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,52,P2_VAL_C3_20260827_091522_052,IMG_003953,VAL,,,,2026-08-27T01:28:24.452066+00:00,2026-08-27T01:28:40.290457+00:00,15.838391,15.779301166534424,15.771242408,14.234154384,0.15181109,0.519648686,0.00805875853442295,0.9025385582038667,0.009625816791896715,0.03294912807480576,598,61,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,3a7d548ee86198d44e926fda2d9fd05e7188f76974f8bc0e6663f03981120003,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003953.jpg,21164,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,53,P2_VAL_C3_20260827_091522_053,IMG_003954,VAL,,,,2026-08-27T01:28:40.292738+00:00,2026-08-27T01:28:55.660139+00:00,15.367401,15.312395334243774,15.303561551,13.931445938,0.160197938,0.40881952,0.008833783243774818,0.9103401121087176,0.010468016707491989,0.026714011548069082,598,46,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,a3389fa90175ef6b7dd3e30e9280de3efd67dd48742937b417471d97b928d2ce,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003954.jpg,15661,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,54,P2_VAL_C3_20260827_091522_054,IMG_003955,VAL,,,,2026-08-27T01:28:55.662071+00:00,2026-08-27T01:29:11.043140+00:00,15.381069,15.28292179107666,15.27369569,13.762809121,0.130740333,0.571518057,0.009226101076659887,0.9010791756189559,0.008559836181992178,0.03741845252123129,598,66,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,f63a9dcfc130083a98a6e072eca29224a6fcf9b87295cc01035cddc7993cbf46,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003955.jpg,16393,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,55,P2_VAL_C3_20260827_091522_055,IMG_003956,VAL,,,,2026-08-27T01:29:11.044471+00:00,2026-08-27T01:29:26.630877+00:00,15.586406,15.531131029129028,15.522320476,14.008745123,0.136767582,0.580866913,0.008810553129027454,0.9024903940528589,0.008811026818539448,0.037421396749159605,598,67,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,ace8bebe3612865ba94b98237bbac400737c66e91d581e5d44be58dd67103825,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003956.jpg,18419,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,56,P2_VAL_C3_20260827_091522_056,IMG_003957,VAL,,,,2026-08-27T01:29:26.631976+00:00,2026-08-27T01:29:42.129789+00:00,15.497813,15.440457582473755,15.434488771,14.114056068,0.152632029,0.402112489,0.0059688114737550535,0.9144492102983695,0.009889023942715984,0.02605285442013038,598,46,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,88bb0cd0b836c73715058a3a30fa6ebf4fb466280c4a62f775ecdf3490a602f7,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003957.jpg,16166,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,57,P2_VAL_C3_20260827_091522_057,IMG_003958,VAL,,,,2026-08-27T01:29:42.131003+00:00,2026-08-27T01:29:57.527345+00:00,15.396342,15.34110140800476,15.332849343,13.935102823,0.149653241,0.430262776,0.008252065004761278,0.9088397408249419,0.009760302058163906,0.02806150157579358,598,49,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,867239e2cbd3fcf7d403a985f450c3c8862854b339efa18130652c25be8790ac,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003958.jpg,17305,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,58,P2_VAL_C3_20260827_091522_058,IMG_003959,VAL,,,,2026-08-27T01:29:57.528300+00:00,2026-08-27T01:30:12.930842+00:00,15.402542,15.348214149475098,15.338724279,13.99948279,0.142942404,0.39068994,0.009489870475098527,0.9126888609091479,0.009319054270745327,0.0254708235765661,598,46,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,c5a16d8f66e68e54d9eac3959bcfa04972eb2bb6439e14920befb9ad075626b2,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003959.jpg,15209,True,unavailable,unavailable,unavailable,unavailable,unavailable
historical_raw_derived,VAL,P2_C3_VAL,59,P2_VAL_C3_20260827_091522_059,IMG_003960,VAL,,,,2026-08-27T01:30:12.932497+00:00,2026-08-27T01:30:28.199163+00:00,15.266666,15.209483861923218,15.200540601,13.824958869,0.163430194,0.418883284,0.008943260923217622,0.9095044203947914,0.010751604057374669,0.027557130696551864,598,48,True,stop,200,685bb9724b1faa96298c1e6cf8139774d82afbc9d2f30cdd154fbe5cb776951e,872e7210a216c9d496b7930f0b9cf4cef059012ab7c9c4aea23138f3dc8086fe,historical_omitted,52f50e02c7fb5442b2cb713f7d7949a3d9c3b99c94801770fd23caf83c5fb3c7,/home/yanbo/net_vlm_person_fallen_v2_optimization/05_p2_hard_negative_semantic_optimization/06_val/processed_448x336/IMG_003960.jpg,17157,True,unavailable,unavailable,unavailable,unavailable,unavailable
